,Asite,Bsite,Type,At2g,Aeg,Ad,Ap,Bt2g,Beg,Bd,Bp,Op,Asite X,Bsite X,Asite CS,Bsite CS,Asite IP,Bsite IP,Asite EA,Bsite EA,Asite s,Bsite s,Asite p,Bsite p,Asite d,Bsite d,Asite atomic_radius,Asite average_ionic_radius,Asite mendeleev_no,Bsite atomic_radius,Bsite average_ionic_radius,Bsite mendeleev_no,Asite exp_IP,Asite exp_EA,Bsite exp_IP,Bsite exp_EA,Asite covalency,Bsite covalency,GM,Asite Z,Bsite Z,Work function
522,Ag,Nb,B,0.99484,0.99820,0.99618,-53.59737,0.29708,0.38211,0.32970,-31.56811,-2.77558,1.93000,1.60000,1.18000,0.82000,7.13840,6.27500,1.21770,0.08640,1.04500,1.23000,1.33000,1.53000,0.38500,0.51000,1.60000,1.08667,71.00000,1.45000,0.82000,53.00000,731.00000,125.60000,652.10000,86.10000,0.56551,0.42896,5.97464,47,41,3.57748
523,Ag,Nb,A,0.99484,0.99820,0.99618,-53.59737,0.29708,0.38211,0.32970,-31.56811,-2.77558,1.93000,1.60000,1.18000,0.82000,7.13840,6.27500,1.21770,0.08640,1.04500,1.23000,1.33000,1.53000,0.38500,0.51000,1.60000,1.08667,71.00000,1.45000,0.82000,53.00000,731.00000,125.60000,652.10000,86.10000,0.56551,0.42896,5.97464,47,41,6.09337
524,Mn,Ti,B,0.45873,0.61285,0.52039,-47.82393,0.19847,0.30410,0.24044,-33.02972,-2.99946,1.55000,1.54000,0.94000,0.79000,8.26840,7.25640,1.82210,0.25260,0.99000,1.15000,1.23000,1.43000,0.23000,0.28000,1.40000,0.64833,60.00000,1.40000,0.85167,51.00000,717.30000,0.00000,658.80000,7.60000,0.40942,0.40555,5.59880,25,22,4.40692
525,Mn,Ti,A,0.45873,0.61285,0.52039,-47.82393,0.19847,0.30410,0.24044,-33.02972,-2.99946,1.55000,1.54000,0.94000,0.79000,8.26840,7.25640,1.82210,0.25260,0.99000,1.15000,1.23000,1.43000,0.23000,0.28000,1.40000,0.64833,60.00000,1.40000,0.85167,51.00000,717.30000,0.00000,658.80000,7.60000,0.40942,0.40555,5.59880,25,22,8.48658
526,Mn,Zr,B,0.46174,0.56855,0.50447,-47.73735,0.20005,0.41510,0.26922,-24.91838,-2.33812,1.55000,1.33000,0.94000,0.76000,8.26840,6.89530,1.82210,0.00000,0.99000,1.26500,1.23000,1.56000,0.23000,0.54000,1.40000,0.64833,60.00000,1.55000,0.86000,49.00000,717.30000,0.00000,640.10000,41.10000,0.40942,0.32856,5.65916,25,40,4.26405
527,Mn,Sc,B,0.44127,0.58419,0.49843,-47.95606,0.12580,0.30039,0.18470,-24.19807,-1.54735,1.55000,1.36000,0.94000,0.74000,8.26840,6.82450,1.82210,0.00000,0.99000,1.22000,1.23000,1.53000,0.23000,0.31000,1.40000,0.64833,60.00000,1.60000,0.88500,19.00000,717.30000,0.00000,633.10000,18.10000,0.40942,0.33905,5.56264,25,21,4.73947
528,Mn,Sc,A,0.44127,0.58419,0.49843,-47.95606,0.12580,0.30039,0.18470,-24.19807,-1.54735,1.55000,1.36000,0.94000,0.74000,8.26840,6.82450,1.82210,0.00000,0.99000,1.22000,1.23000,1.53000,0.23000,0.31000,1.40000,0.64833,60.00000,1.60000,0.88500,19.00000,717.30000,0.00000,633.10000,18.10000,0.40942,0.33905,5.56264,25,21,9.53291
529,Ag,V,B,0.98893,0.99023,0.98945,-52.70601,0.31356,0.35118,0.32853,-38.74279,-2.24306,1.93000,1.63000,1.18000,0.84000,7.13840,6.47070,1.21770,0.00000,1.04500,1.09000,1.33000,1.34000,0.38500,0.26000,1.60000,1.08667,71.00000,1.35000,0.77750,54.00000,731.00000,125.60000,650.90000,50.60000,0.56551,0.44086,5.85005,47,23,5.48131
530,Ag,V,A,0.98893,0.99023,0.98945,-52.70601,0.31356,0.35118,0.32853,-38.74279,-2.24306,1.93000,1.63000,1.18000,0.84000,7.13840,6.47070,1.21770,0.00000,1.04500,1.09000,1.33000,1.34000,0.38500,0.26000,1.60000,1.08667,71.00000,1.35000,0.77750,54.00000,731.00000,125.60000,650.90000,50.60000,0.56551,0.44086,5.85005,47,23,5.05930
531,Ag,Ta,B,0.99492,0.99859,0.99639,-53.84255,0.27226,0.41018,0.32144,-35.02718,-3.29874,1.93000,1.50000,1.18000,0.83000,7.13840,7.36320,1.21770,1.17160,1.04500,1.25000,1.33000,1.54000,0.38500,0.60500,1.60000,1.08667,71.00000,1.45000,0.82000,52.00000,731.00000,125.60000,761.00000,31.00000,0.56551,0.39028,6.00714,47,73,3.25340
532,Ag,Ta,A,0.99492,0.99859,0.99639,-53.84255,0.27226,0.41018,0.32144,-35.02718,-3.29874,1.93000,1.50000,1.18000,0.83000,7.13840,7.36320,1.21770,1.17160,1.04500,1.25000,1.33000,1.54000,0.38500,0.60500,1.60000,1.08667,71.00000,1.45000,0.82000,52.00000,731.00000,125.60000,761.00000,31.00000,0.56551,0.39028,6.00714,47,73,6.15610
533,Mn,Hf,B,0.45671,0.55709,0.49685,-47.73703,0.20779,0.44479,0.28075,-28.47071,-2.47445,1.55000,1.30000,0.94000,0.77500,8.26840,7.64870,1.82210,0.44320,0.99000,1.30000,1.23000,1.61000,0.23000,0.63000,1.40000,0.64833,60.00000,1.55000,0.85000,50.00000,717.30000,0.00000,658.50000,0.00000,0.40942,0.31826,5.70805,25,72,4.16200
534,Mn,Hf,A,0.45671,0.55709,0.49685,-47.73703,0.20779,0.44479,0.28075,-28.47071,-2.47445,1.55000,1.30000,0.94000,0.77500,8.26840,7.64870,1.82210,0.44320,0.99000,1.30000,1.23000,1.61000,0.23000,0.63000,1.40000,0.64833,60.00000,1.55000,0.85000,50.00000,717.30000,0.00000,658.50000,0.00000,0.40942,0.31826,5.70805,25,72,9.74482
535,Cd,Al,B,0.99822,0.99832,0.99826,-61.78228,0.00000,0.00000,0.00000,6.55583,-1.09128,1.69000,1.61000,1.36000,1.66000,8.68930,5.71090,0.00000,0.25720,0.98500,0.77000,1.23000,0.90500,0.37000,0.00000,1.55000,1.09000,75.00000,1.25000,0.67500,80.00000,867.80000,0.00000,577.50000,42.50000,0.46504,0.43291,5.69588,48,13,6.49738
536,Cd,Al,A,0.99822,0.99832,0.99826,-61.78228,0.00000,0.00000,0.00000,6.55583,-1.09128,1.69000,1.61000,1.36000,1.66000,8.68930,5.71090,0.00000,0.25720,0.98500,0.77000,1.23000,0.90500,0.37000,0.00000,1.55000,1.09000,75.00000,1.25000,0.67500,80.00000,867.80000,0.00000,577.50000,42.50000,0.46504,0.43291,5.69588,48,13,5.91474
537,Cd,Fe,B,0.99864,0.99921,0.99887,-62.70642,0.70428,0.40630,0.58541,-53.85322,-3.02591,1.69000,1.83000,1.36000,0.99000,8.68930,8.56010,0.00000,2.30400,0.98500,0.95000,1.23000,1.16000,0.37000,0.22000,1.55000,1.09000,75.00000,1.40000,0.85250,61.00000,867.80000,0.00000,762.50000,15.70000,0.46504,0.52308,5.96246,48,26,5.94314
538,Cd,Fe,A,0.99864,0.99921,0.99887,-62.70642,0.70428,0.40630,0.58541,-53.85322,-3.02591,1.69000,1.83000,1.36000,0.99000,8.68930,8.56010,0.00000,2.30400,0.98500,0.95000,1.23000,1.16000,0.37000,0.22000,1.55000,1.09000,75.00000,1.40000,0.85250,61.00000,867.80000,0.00000,762.50000,15.70000,0.46504,0.52308,5.96246,48,26,4.64100
539,Cd,Re,B,0.99948,0.99959,0.99953,-63.96064,0.60715,0.41150,0.53425,-43.43464,-4.85685,1.69000,1.90000,1.36000,0.94000,8.68930,7.85300,0.00000,2.73190,0.98500,1.19000,1.23000,1.49000,0.37000,0.56500,1.55000,1.09000,75.00000,1.35000,0.71250,58.00000,867.80000,0.00000,760.00000,14.50000,0.46504,0.55272,5.95067,48,75,3.84387
540,Cd,Re,A,0.99948,0.99959,0.99953,-63.96064,0.60715,0.41150,0.53425,-43.43464,-4.85685,1.69000,1.90000,1.36000,0.94000,8.68930,7.85300,0.00000,2.73190,0.98500,1.19000,1.23000,1.49000,0.37000,0.56500,1.55000,1.09000,75.00000,1.35000,0.71250,58.00000,867.80000,0.00000,760.00000,14.50000,0.46504,0.55272,5.95067,48,75,4.54945
541,Cd,Mn,B,0.99905,0.99928,0.99915,-63.31608,0.63981,0.36263,0.52931,-49.04297,-3.45996,1.69000,1.55000,1.36000,0.94000,8.68930,8.26840,0.00000,1.82210,0.98500,0.99000,1.23000,1.23000,0.37000,0.23000,1.55000,1.09000,75.00000,1.40000,0.64833,60.00000,867.80000,0.00000,717.30000,0.00000,0.46504,0.40942,5.85907,48,25,5.27902
542,Cd,Mn,A,0.99905,0.99928,0.99915,-63.31608,0.63981,0.36263,0.52931,-49.04297,-3.45996,1.69000,1.55000,1.36000,0.94000,8.68930,8.26840,0.00000,1.82210,0.98500,0.99000,1.23000,1.23000,0.37000,0.23000,1.55000,1.09000,75.00000,1.40000,0.64833,60.00000,867.80000,0.00000,717.30000,0.00000,0.46504,0.40942,5.85907,48,25,4.33930
543,Cd,W,B,0.99929,0.99965,0.99944,-64.01957,0.45044,0.42159,0.44018,-39.83245,-4.93840,1.69000,2.36000,1.36000,0.88500,8.68930,7.62930,0.00000,1.93690,0.98500,1.22000,1.23000,1.51500,0.37000,0.59000,1.55000,1.09000,75.00000,1.35000,0.76667,55.00000,867.80000,0.00000,770.00000,78.60000,0.46504,0.74707,6.05914,48,74,3.14556
544,Cd,W,A,0.99929,0.99965,0.99944,-64.01957,0.45044,0.42159,0.44018,-39.83245,-4.93840,1.69000,2.36000,1.36000,0.88500,8.68930,7.62930,0.00000,1.93690,0.98500,1.22000,1.23000,1.51500,0.37000,0.59000,1.55000,1.09000,75.00000,1.35000,0.76667,55.00000,867.80000,0.00000,770.00000,78.60000,0.46504,0.74707,6.05914,48,74,4.59827
545,Cd,Mo,B,0.99935,0.99965,0.99947,-64.10454,0.49472,0.39867,0.45856,-36.29749,-4.31142,1.69000,2.16000,1.36000,0.88000,8.68930,6.48380,0.00000,1.35490,0.98500,1.22000,1.23000,1.50000,0.37000,0.49000,1.55000,1.09000,75.00000,1.45000,0.77500,56.00000,867.80000,0.00000,684.30000,71.90000,0.46504,0.66392,5.91471,48,42,3.29662
546,Cd,Mo,A,0.99935,0.99965,0.99947,-64.10454,0.49472,0.39867,0.45856,-36.29749,-4.31142,1.69000,2.16000,1.36000,0.88000,8.68930,6.48380,0.00000,1.35490,0.98500,1.22000,1.23000,1.50000,0.37000,0.49000,1.55000,1.09000,75.00000,1.45000,0.77500,56.00000,867.80000,0.00000,684.30000,71.90000,0.46504,0.66392,5.91471,48,42,4.60270
547,Cd,Ta,B,0.99898,0.99973,0.99928,-64.05659,0.29601,0.43581,0.34311,-35.89023,-4.56439,1.69000,1.50000,1.36000,0.83000,8.68930,7.36320,0.00000,1.17160,0.98500,1.25000,1.23000,1.54000,0.37000,0.60500,1.55000,1.09000,75.00000,1.45000,0.82000,52.00000,867.80000,0.00000,761.00000,31.00000,0.46504,0.39028,5.97708,48,73,3.49604
548,Cd,Ta,A,0.99898,0.99973,0.99928,-64.05659,0.29601,0.43581,0.34311,-35.89023,-4.56439,1.69000,1.50000,1.36000,0.83000,8.68930,7.36320,0.00000,1.17160,0.98500,1.25000,1.23000,1.54000,0.37000,0.60500,1.55000,1.09000,75.00000,1.45000,0.82000,52.00000,867.80000,0.00000,761.00000,31.00000,0.46504,0.39028,5.97708,48,73,4.58522
549,Cd,V,B,0.99929,0.99955,0.99939,-64.00056,0.34236,0.32271,0.33454,-39.20655,-3.73421,1.69000,1.63000,1.36000,0.84000,8.68930,6.47070,0.00000,0.00000,0.98500,1.09000,1.23000,1.34000,0.37000,0.26000,1.55000,1.09000,75.00000,1.35000,0.77750,54.00000,867.80000,0.00000,650.90000,50.60000,0.46504,0.44086,5.82078,48,23,4.15486
550,Cd,V,A,0.99929,0.99955,0.99939,-64.00056,0.34236,0.32271,0.33454,-39.20655,-3.73421,1.69000,1.63000,1.36000,0.84000,8.68930,6.47070,0.00000,0.00000,0.98500,1.09000,1.23000,1.34000,0.37000,0.26000,1.55000,1.09000,75.00000,1.35000,0.77750,54.00000,867.80000,0.00000,650.90000,50.60000,0.46504,0.44086,5.82078,48,23,4.01351
551,Cd,Nb,B,0.99909,0.99972,0.99934,-64.08429,0.32551,0.41421,0.35695,-32.15220,-4.11691,1.69000,1.60000,1.36000,0.82000,8.68930,6.27500,0.00000,0.08640,0.98500,1.23000,1.23000,1.53000,0.37000,0.51000,1.55000,1.09000,75.00000,1.45000,0.82000,53.00000,867.80000,0.00000,652.10000,86.10000,0.46504,0.42896,5.94473,48,41,3.55879
552,Cd,Nb,A,0.99909,0.99972,0.99934,-64.08429,0.32551,0.41421,0.35695,-32.15220,-4.11691,1.69000,1.60000,1.36000,0.82000,8.68930,6.27500,0.00000,0.08640,0.98500,1.23000,1.23000,1.53000,0.37000,0.51000,1.55000,1.09000,75.00000,1.45000,0.82000,53.00000,867.80000,0.00000,652.10000,86.10000,0.46504,0.42896,5.94473,48,41,4.61262
553,Cd,Hf,B,0.99899,0.99976,0.99930,-62.88564,0.21264,0.45452,0.28584,-27.79773,-1.44107,1.69000,1.30000,1.36000,0.77500,8.68930,7.64870,0.00000,0.44320,0.98500,1.30000,1.23000,1.61000,0.37000,0.63000,1.55000,1.09000,75.00000,1.55000,0.85000,50.00000,867.80000,0.00000,658.50000,0.00000,0.46504,0.31826,5.88406,48,72,4.16712
554,Cd,Ti,B,0.99923,0.99974,0.99943,-62.60762,0.19680,0.30383,0.23934,-32.22179,-1.69462,1.69000,1.54000,1.36000,0.79000,8.68930,7.25640,0.00000,0.25260,0.98500,1.15000,1.23000,1.43000,0.37000,0.28000,1.55000,1.09000,75.00000,1.40000,0.85167,51.00000,867.80000,0.00000,658.80000,7.60000,0.46504,0.40555,5.77144,48,22,5.05675
555,Cd,Ti,A,0.99923,0.99974,0.99943,-62.60762,0.19680,0.30383,0.23934,-32.22179,-1.69462,1.69000,1.54000,1.36000,0.79000,8.68930,7.25640,0.00000,0.25260,0.98500,1.15000,1.23000,1.43000,0.37000,0.28000,1.55000,1.09000,75.00000,1.40000,0.85167,51.00000,867.80000,0.00000,658.80000,7.60000,0.46504,0.40555,5.77144,48,22,5.41171
556,Cd,Zr,B,0.99914,0.99979,0.99940,-62.94731,0.20336,0.43458,0.27535,-24.29308,-1.38363,1.69000,1.33000,1.36000,0.76000,8.68930,6.89530,0.00000,0.00000,0.98500,1.26500,1.23000,1.56000,0.37000,0.54000,1.55000,1.09000,75.00000,1.55000,0.86000,49.00000,867.80000,0.00000,640.10000,41.10000,0.46504,0.32856,5.83365,48,40,3.96439
557,Cd,Zr,A,0.99914,0.99979,0.99940,-62.94731,0.20336,0.43458,0.27535,-24.29308,-1.38363,1.69000,1.33000,1.36000,0.76000,8.68930,6.89530,0.00000,0.00000,0.98500,1.26500,1.23000,1.56000,0.37000,0.54000,1.55000,1.09000,75.00000,1.55000,0.86000,49.00000,867.80000,0.00000,640.10000,41.10000,0.46504,0.32856,5.83365,48,40,6.45667
558,Cd,Sc,B,0.99915,0.99944,0.99927,-62.41464,0.12625,0.31513,0.18654,-24.21598,-1.01694,1.69000,1.36000,1.36000,0.74000,8.68930,6.82450,0.00000,0.00000,0.98500,1.22000,1.23000,1.53000,0.37000,0.31000,1.55000,1.09000,75.00000,1.60000,0.88500,19.00000,867.80000,0.00000,633.10000,18.10000,0.46504,0.33905,5.73416,48,21,5.48151
559,Cd,Sc,A,0.99915,0.99944,0.99927,-62.41464,0.12625,0.31513,0.18654,-24.21598,-1.01694,1.69000,1.36000,1.36000,0.74000,8.68930,6.82450,0.00000,0.00000,0.98500,1.22000,1.23000,1.53000,0.37000,0.31000,1.55000,1.09000,75.00000,1.60000,0.88500,19.00000,867.80000,0.00000,633.10000,18.10000,0.46504,0.33905,5.73416,48,21,6.77191
560,Zn,Sb,B,0.99959,0.99988,0.99971,-80.25488,0.99992,0.99910,0.99960,-0.71059,-3.72106,1.65000,2.05000,1.44000,2.08000,9.61860,8.32660,0.00000,1.80320,0.82000,0.83000,1.06000,0.93500,0.17500,0.33500,1.35000,0.88000,76.00000,1.45000,0.83000,88.00000,906.40000,0.00000,834.00000,103.20000,0.44887,0.61691,6.21217,30,51,4.78079
561,Zn,Sb,A,0.99959,0.99988,0.99971,-80.25488,0.99992,0.99910,0.99960,-0.71059,-3.72106,1.65000,2.05000,1.44000,2.08000,9.61860,8.32660,0.00000,1.80320,0.82000,0.83000,1.06000,0.93500,0.17500,0.33500,1.35000,0.88000,76.00000,1.45000,0.83000,88.00000,906.40000,0.00000,834.00000,103.20000,0.44887,0.61691,6.21217,30,51,4.71649
562,Zn,Ge,B,0.99953,0.99976,0.99962,-79.56270,0.99990,0.99935,0.99968,1.25312,-2.21889,1.65000,2.01000,1.44000,1.92000,9.61860,7.41670,0.00000,0.93400,0.82000,0.72000,1.06000,0.84000,0.17500,0.16000,1.35000,0.88000,76.00000,1.25000,0.77000,84.00000,906.40000,0.00000,762.00000,119.00000,0.44887,0.59976,6.14676,30,32,4.48962
563,Zn,Sn,B,0.99966,0.99982,0.99972,-79.78858,0.99975,0.99874,0.99934,2.08120,-1.56752,1.65000,1.96000,1.44000,1.84000,9.61860,6.88850,0.00000,1.02580,0.82000,0.88000,1.06000,1.00000,0.17500,0.34500,1.35000,0.88000,76.00000,1.45000,0.83000,83.00000,906.40000,0.00000,708.60000,107.30000,0.44887,0.57834,6.06441,30,50,3.71832
564,Zn,Ga,B,0.99944,0.99941,0.99943,-79.22141,0.99967,0.99778,0.99892,2.98030,-1.37938,1.65000,1.81000,1.44000,1.68000,9.61860,5.65650,0.00000,0.16860,0.82000,0.76000,1.06000,0.93500,0.17500,0.17000,1.35000,0.88000,76.00000,1.30000,0.76000,81.00000,906.40000,0.00000,578.80000,28.90000,0.44887,0.51467,5.71643,30,31,3.97434
565,Zn,Ga,A,0.99944,0.99941,0.99943,-79.22141,0.99967,0.99778,0.99892,2.98030,-1.37938,1.65000,1.81000,1.44000,1.68000,9.61860,5.65650,0.00000,0.16860,0.82000,0.76000,1.06000,0.93500,0.17500,0.17000,1.35000,0.88000,76.00000,1.30000,0.76000,81.00000,906.40000,0.00000,578.80000,28.90000,0.44887,0.51467,5.71643,30,31,7.36095
566,Zn,In,B,0.99968,0.99976,0.99971,-79.59685,0.99938,0.98656,0.99425,3.09499,-1.15601,1.65000,1.78000,1.44000,1.60000,9.61860,5.37820,0.00000,0.28220,0.82000,0.94000,1.06000,1.11000,0.17500,0.36000,1.35000,0.88000,76.00000,1.55000,0.94000,79.00000,906.40000,0.00000,558.30000,28.90000,0.44887,0.50213,5.68025,30,49,4.81687
567,Zn,In,A,0.99968,0.99976,0.99971,-79.59685,0.99938,0.98656,0.99425,3.09499,-1.15601,1.65000,1.78000,1.44000,1.60000,9.61860,5.37820,0.00000,0.28220,0.82000,0.94000,1.06000,1.11000,0.17500,0.36000,1.35000,0.88000,76.00000,1.55000,0.94000,79.00000,906.40000,0.00000,558.30000,28.90000,0.44887,0.50213,5.68025,30,49,7.33637
568,Zn,Fe,B,0.99915,0.99962,0.99934,-79.59896,0.72784,0.40694,0.59984,-53.92024,-3.13115,1.65000,1.83000,1.44000,0.99000,9.61860,8.56010,0.00000,2.30400,0.82000,0.95000,1.06000,1.16000,0.17500,0.22000,1.35000,0.88000,76.00000,1.40000,0.85250,61.00000,906.40000,0.00000,762.50000,15.70000,0.44887,0.52308,5.99515,30,26,6.31028
569,Zn,Fe,A,0.99915,0.99962,0.99934,-79.59896,0.72784,0.40694,0.59984,-53.92024,-3.13115,1.65000,1.83000,1.44000,0.99000,9.61860,8.56010,0.00000,2.30400,0.82000,0.95000,1.06000,1.16000,0.17500,0.22000,1.35000,0.88000,76.00000,1.40000,0.85250,61.00000,906.40000,0.00000,762.50000,15.70000,0.44887,0.52308,5.99515,30,26,5.65175
570,Zn,Al,B,0.99915,0.99903,0.99910,-79.05897,0.00000,0.00000,0.00000,6.96926,-1.25284,1.65000,1.61000,1.44000,1.66000,9.61860,5.71090,0.00000,0.25720,0.82000,0.77000,1.06000,0.90500,0.17500,0.00000,1.35000,0.88000,76.00000,1.25000,0.67500,80.00000,906.40000,0.00000,577.50000,42.50000,0.44887,0.43291,5.72711,30,13,5.91880
571,Zn,Al,A,0.99915,0.99903,0.99910,-79.05897,0.00000,0.00000,0.00000,6.96926,-1.25284,1.65000,1.61000,1.44000,1.66000,9.61860,5.71090,0.00000,0.25720,0.82000,0.77000,1.06000,0.90500,0.17500,0.00000,1.35000,0.88000,76.00000,1.25000,0.67500,80.00000,906.40000,0.00000,577.50000,42.50000,0.44887,0.43291,5.72711,30,13,7.13201
572,Zn,Re,B,0.99968,0.99970,0.99969,-79.94071,0.58506,0.43151,0.52857,-43.49542,-4.74373,1.65000,1.90000,1.44000,0.94000,9.61860,7.85300,0.00000,2.73190,0.82000,1.19000,1.06000,1.49000,0.17500,0.56500,1.35000,0.88000,76.00000,1.35000,0.71250,58.00000,906.40000,0.00000,760.00000,14.50000,0.44887,0.55272,5.98329,30,75,3.79870
573,Zn,Re,A,0.99968,0.99970,0.99969,-79.94071,0.58506,0.43151,0.52857,-43.49542,-4.74373,1.65000,1.90000,1.44000,0.94000,9.61860,7.85300,0.00000,2.73190,0.82000,1.19000,1.06000,1.49000,0.17500,0.56500,1.35000,0.88000,76.00000,1.35000,0.71250,58.00000,906.40000,0.00000,760.00000,14.50000,0.44887,0.55272,5.98329,30,75,4.98620
574,Zn,Mn,B,0.99938,0.99958,0.99946,-79.95661,0.63606,0.37121,0.53048,-49.06197,-3.48143,1.65000,1.55000,1.44000,0.94000,9.61860,8.26840,0.00000,1.82210,0.82000,0.99000,1.06000,1.23000,0.17500,0.23000,1.35000,0.88000,76.00000,1.40000,0.64833,60.00000,906.40000,0.00000,717.30000,0.00000,0.44887,0.40942,5.89119,30,25,4.76927
575,Zn,Mn,A,0.99938,0.99958,0.99946,-79.95661,0.63606,0.37121,0.53048,-49.06197,-3.48143,1.65000,1.55000,1.44000,0.94000,9.61860,8.26840,0.00000,1.82210,0.82000,0.99000,1.06000,1.23000,0.17500,0.23000,1.35000,0.88000,76.00000,1.40000,0.64833,60.00000,906.40000,0.00000,717.30000,0.00000,0.44887,0.40942,5.89119,30,25,5.31595
576,Zn,W,B,0.99959,0.99978,0.99967,-79.98173,0.43595,0.44597,0.43944,-39.62884,-4.61976,1.65000,2.36000,1.44000,0.88500,9.61860,7.62930,0.00000,1.93690,0.82000,1.22000,1.06000,1.51500,0.17500,0.59000,1.35000,0.88000,76.00000,1.35000,0.76667,55.00000,906.40000,0.00000,770.00000,78.60000,0.44887,0.74707,6.09236,30,74,3.40903
577,Zn,W,A,0.99959,0.99978,0.99967,-79.98173,0.43595,0.44597,0.43944,-39.62884,-4.61976,1.65000,2.36000,1.44000,0.88500,9.61860,7.62930,0.00000,1.93690,0.82000,1.22000,1.06000,1.51500,0.17500,0.59000,1.35000,0.88000,76.00000,1.35000,0.76667,55.00000,906.40000,0.00000,770.00000,78.60000,0.44887,0.74707,6.09236,30,74,5.07089
578,Zn,Mo,B,0.99962,0.99976,0.99967,-80.07938,0.47051,0.42425,0.45345,-36.33314,-4.14134,1.65000,2.16000,1.44000,0.88000,9.61860,6.48380,0.00000,1.35490,0.82000,1.22000,1.06000,1.50000,0.17500,0.49000,1.35000,0.88000,76.00000,1.45000,0.77500,56.00000,906.40000,0.00000,684.30000,71.90000,0.44887,0.66392,5.94713,30,42,3.78433
579,Zn,Mo,A,0.99962,0.99976,0.99967,-80.07938,0.47051,0.42425,0.45345,-36.33314,-4.14134,1.65000,2.16000,1.44000,0.88000,9.61860,6.48380,0.00000,1.35490,0.82000,1.22000,1.06000,1.50000,0.17500,0.49000,1.35000,0.88000,76.00000,1.45000,0.77500,56.00000,906.40000,0.00000,684.30000,71.90000,0.44887,0.66392,5.94713,30,42,5.07417
580,Hg,Sc,B,0.99773,0.99815,0.99790,-61.67259,0.12103,0.29280,0.17799,-24.40501,-0.96678,2.00000,1.36000,1.32000,0.74000,8.63430,6.82450,0.00000,0.00000,1.07000,1.22000,1.34000,1.53000,0.47500,0.31000,1.50000,1.24500,74.00000,1.60000,0.88500,19.00000,1007.10000,0.00000,633.10000,18.10000,0.59547,0.33905,5.88015,80,21,5.76563
581,Hg,Sc,A,0.99773,0.99815,0.99790,-61.67259,0.12103,0.29280,0.17799,-24.40501,-0.96678,2.00000,1.36000,1.32000,0.74000,8.63430,6.82450,0.00000,0.00000,1.07000,1.22000,1.34000,1.53000,0.47500,0.31000,1.50000,1.24500,74.00000,1.60000,0.88500,19.00000,1007.10000,0.00000,633.10000,18.10000,0.59547,0.33905,5.88015,80,21,7.05085
582,Cd,Sb,B,0.99927,0.99980,0.99948,-64.06984,0.99994,0.99920,0.99965,-0.98509,-3.88199,1.69000,2.05000,1.36000,2.08000,8.68930,8.32660,0.00000,1.80320,0.98500,0.83000,1.23000,0.93500,0.37000,0.33500,1.55000,1.09000,75.00000,1.45000,0.83000,88.00000,867.80000,0.00000,834.00000,103.20000,0.46504,0.61691,6.17830,48,51,4.96544
583,Cd,Sb,A,0.99927,0.99980,0.99948,-64.06984,0.99994,0.99920,0.99965,-0.98509,-3.88199,1.69000,2.05000,1.36000,2.08000,8.68930,8.32660,0.00000,1.80320,0.98500,0.83000,1.23000,0.93500,0.37000,0.33500,1.55000,1.09000,75.00000,1.45000,0.83000,88.00000,867.80000,0.00000,834.00000,103.20000,0.46504,0.61691,6.17830,48,51,4.21835
584,Cd,Sn,B,0.99920,0.99970,0.99940,-62.69793,0.99982,0.99875,0.99939,2.13296,-1.50480,1.69000,1.96000,1.36000,1.84000,8.68930,6.88850,0.00000,1.02580,0.98500,0.88000,1.23000,1.00000,0.37000,0.34500,1.55000,1.09000,75.00000,1.45000,0.83000,83.00000,867.80000,0.00000,708.60000,107.30000,0.46504,0.57834,6.03134,48,50,4.70787
585,Cd,Sn,A,0.99920,0.99970,0.99940,-62.69793,0.99982,0.99875,0.99939,2.13296,-1.50480,1.69000,1.96000,1.36000,1.84000,8.68930,6.88850,0.00000,1.02580,0.98500,0.88000,1.23000,1.00000,0.37000,0.34500,1.55000,1.09000,75.00000,1.45000,0.83000,83.00000,867.80000,0.00000,708.60000,107.30000,0.46504,0.57834,6.03134,48,50,6.30402
586,Cd,Ge,B,0.99905,0.99965,0.99929,-62.34799,0.99993,0.99937,0.99971,1.32306,-2.07382,1.69000,2.01000,1.36000,1.92000,8.68930,7.41670,0.00000,0.93400,0.98500,0.72000,1.23000,0.84000,0.37000,0.16000,1.55000,1.09000,75.00000,1.25000,0.77000,84.00000,867.80000,0.00000,762.00000,119.00000,0.46504,0.59976,6.11325,48,32,5.66437
587,Cd,Ge,A,0.99905,0.99965,0.99929,-62.34799,0.99993,0.99937,0.99971,1.32306,-2.07382,1.69000,2.01000,1.36000,1.92000,8.68930,7.41670,0.00000,0.93400,0.98500,0.72000,1.23000,0.84000,0.37000,0.16000,1.55000,1.09000,75.00000,1.25000,0.77000,84.00000,867.80000,0.00000,762.00000,119.00000,0.46504,0.59976,6.11325,48,32,5.05845
588,Cd,In,B,0.99921,0.99957,0.99935,-62.51323,0.99958,0.98736,0.99469,3.18696,-1.07342,1.69000,1.78000,1.36000,1.60000,8.68930,5.37820,0.00000,0.28220,0.98500,0.94000,1.23000,1.11000,0.37000,0.36000,1.55000,1.09000,75.00000,1.55000,0.94000,79.00000,867.80000,0.00000,558.30000,28.90000,0.46504,0.50213,5.64928,48,49,5.01455
